FID IID FA MO SEX AFF PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10
HG02009 HG02009 0 0 0 1 0.0289 0.0002 0.0012 0.0033 0.0006 -0.0022 0.0023 -0.0289 -0.0096 0.0126
HG02010 HG02010 0 0 0 1 0.0287 -0.0001 0.0018 0.0052 0.0023 -0.0041 -0.0004 -0.0107 0.0005 0.0072
HG02012 HG02012 0 0 0 1 0.0319 -0.0031 0.0030 0.0027 0.0051 0.0007 0.0044 -0.0269 0.0024 0.0107
HG02013 HG02013 0 0 0 1 0.0345 -0.0025 0.0028 0.0006 0.0072 0.0059 -0.0018 -0.0278 0.0011 0.0048
HG02014 HG02014 0 0 0 1 0.0305 -0.0014 0.0006 0.0020 -0.0036 0.0006 -0.0020 -0.0244 -0.0011 0.0082
HG02016 HG02016 0 0 0 1 -0.0153 -0.0295 -0.0020 0.0095 -0.0356 -0.0103 0.0023 0.0053 0.0299 -0.0100
HG02017 HG02017 0 0 0 1 -0.0157 -0.0314 0.0010 0.0139 -0.0373 -0.0013 -0.0028 0.0080 0.0031 0.0088
HG02019 HG02019 0 0 0 1 -0.0161 -0.0338 0.0019 0.0164 -0.0393 -0.0177 -0.0102 0.0045 0.0055 -0.0157
HG02020 HG02020 0 0 0 1 -0.0150 -0.0323 0.0006 0.0149 -0.0483 -0.0152 0.0016 -0.0063 -0.0047 -0.0116
HG02023 HG02023 0 0 0 1 -0.0160 -0.0330 0.0042 0.0143 -0.0454 -0.0066 -0.0029 0.0061 -0.0084 -0.0205
HG02025 HG02025 0 0 0 1 -0.0164 -0.0328 0.0050 0.0139 -0.0401 -0.0094 -0.0053 0.0037 0.0041 0.0061
HG02026 HG02026 0 0 0 1 -0.0163 -0.0341 0.0041 0.0150 -0.0394 -0.0037 -0.0081 -0.0118 -0.0036 -0.0063
HG02028 HG02028 0 0 0 1 -0.0161 -0.0330 0.0005 0.0172 -0.0350 -0.0019 -0.0030 -0.0055 -0.0049 0.0042
HG02029 HG02029 0 0 0 1 -0.0163 -0.0349 0.0054 0.0171 -0.0191 -0.0095 0.0008 0.0063 -0.0178 0.0068
HG02031 HG02031 0 0 0 1 -0.0164 -0.0329 0.0022 0.0170 -0.0290 -0.0055 -0.0040 0.0021 0.0023 -0.0019
HG02032 HG02032 0 0 0 1 -0.0162 -0.0320 0.0039 0.0175 -0.0272 0.0022 0.0041 0.0065 -0.0015 0.0067
HG02035 HG02035 0 0 0 1 -0.0161 -0.0325 0.0024 0.0153 -0.0370 -0.0099 0.0051 0.0053 0.0003 0.0082
HG02040 HG02040 0 0 0 1 -0.0169 -0.0320 0.0046 0.0169 -0.0391 -0.0123 -0.0089 -0.0008 0.0052 0.0027
HG02047 HG02047 0 0 0 1 -0.0160 -0.0338 0.0035 0.0149 -0.0416 -0.0126 0.0092 -0.0042 0.0049 -0.0107
HG02048 HG02048 0 0 0 1 -0.0159 -0.0324 0.0041 0.0164 -0.0404 -0.0064 0.0028 -0.0008 -0.0068 -0.0073
HG02049 HG02049 0 0 0 1 -0.0154 -0.0333 0.0055 0.0147 -0.0493 -0.0121 0.0020 -0.0065 0.0061 0.0114
HG02050 HG02050 0 0 0 1 -0.0155 -0.0333 0.0014 0.0150 -0.0335 -0.0125 0.0010 0.0032 -0.0113 0.0041
HG02051 HG02051 0 0 0 1 0.0349 -0.0057 0.0035 -0.0001 -0.0000 -0.0062 0.0033 -0.0173 -0.0058 -0.0016
HG02052 HG02052 0 0 0 1 0.0346 -0.0045 0.0012 0.0014 -0.0053 -0.0033 -0.0024 -0.0191 0.0000 0.0032
HG02053 HG02053 0 0 0 1 0.0321 -0.0026 0.0009 0.0015 0.0041 -0.0016 -0.0039 -0.0168 -0.0118 -0.0189
HG02054 HG02054 0 0 0 1 0.0298 -0.0007 0.0013 0.0016 -0.0011 -0.0048 -0.0012 -0.0226 0.0023 -0.0152
HG02057 HG02057 0 0 0 1 -0.0161 -0.0326 0.0006 0.0127 -0.0426 -0.0061 -0.0010 -0.0005 0.0018 -0.0103
HG02058 HG02058 0 0 0 1 -0.0154 -0.0316 0.0003 0.0116 -0.0377 -0.0102 -0.0020 -0.0041 0.0066 0.0003
HG02060 HG02060 0 0 0 1 -0.0167 -0.0320 0.0026 0.0140 -0.0393 -0.0079 0.0050 0.0058 -0.0117 -0.0048
HG02061 HG02061 0 0 0 1 -0.0160 -0.0327 0.0013 0.0194 -0.0381 -0.0050 -0.0037 0.0059 -0.0046 0.0250
HG02064 HG02064 0 0 0 1 -0.0163 -0.0333 0.0047 0.0132 -0.0456 -0.0141 -0.0040 0.0119 -0.0033 -0.0061
HG02067 HG02067 0 0 0 1 -0.0159 -0.0325 0.0013 0.0158 -0.0356 -0.0105 -0.0010 0.0052 0.0098 -0.0195
HG02069 HG02069 0 0 0 1 -0.0156 -0.0324 0.0023 0.0135 -0.0347 -0.0118 0.0111 0.0007 -0.0031 -0.0196
HG02070 HG02070 0 0 0 1 -0.0160 -0.0325 0.0023 0.0160 -0.0399 -0.0031 -0.0068 -0.0070 -0.0108 0.0015
HG02072 HG02072 0 0 0 1 -0.0164 -0.0321 0.0028 0.0122 -0.0373 -0.0063 -0.0012 -0.0057 0.0054 -0.0256
HG02073 HG02073 0 0 0 1 -0.0167 -0.0327 0.0045 0.0159 -0.0384 -0.0082 0.0050 0.0019 -0.0017 0.0033
HG02075 HG02075 0 0 0 1 -0.0162 -0.0324 0.0023 0.0148 -0.0358 -0.0040 -0.0037 0.0012 -0.0074 -0.0017
HG02076 HG02076 0 0 0 1 -0.0166 -0.0335 0.0020 0.0135 -0.0417 -0.0159 -0.0022 0.0031 -0.0030 0.0215
HG02078 HG02078 0 0 0 1 -0.0170 -0.0334 0.0025 0.0160 -0.0464 -0.0124 0.0014 0.0025 0.0024 -0.0199
HG02079 HG02079 0 0 0 1 -0.0160 -0.0345 0.0044 0.0173 -0.0394 -0.0141 -0.0082 -0.0028 0.0010 -0.0138
HG02081 HG02081 0 0 0 1 -0.0161 -0.0332 0.0025 0.0153 -0.0341 -0.0047 -0.0054 -0.0024 0.0009 0.0055
HG02082 HG02082 0 0 0 1 -0.0168 -0.0337 0.0042 0.0155 -0.0266 -0.0049 0.0011 -0.0029 -0.0011 0.0075
HG02084 HG02084 0 0 0 1 -0.0157 -0.0330 0.0017 0.0138 -0.0359 -0.0056 0.0028 -0.0015 0.0129 0.0038
HG02085 HG02085 0 0 0 1 -0.0162 -0.0338 0.0010 0.0147 -0.0388 -0.0041 -0.0048 -0.0055 -0.0101 0.0107
HG02086 HG02086 0 0 0 1 -0.0162 -0.0326 0.0007 0.0148 -0.0371 -0.0109 0.0095 0.0034 0.0159 0.0014
HG02087 HG02087 0 0 0 1 -0.0162 -0.0322 0.0005 0.0163 -0.0389 -0.0112 0.0055 -0.0029 0.0006 0.0005
HG02088 HG02088 0 0 0 1 -0.0151 -0.0346 0.0031 0.0168 -0.0474 -0.0066 -0.0010 -0.0042 0.0065 0.0012
HG02089 HG02089 0 0 0 1 -0.0134 0.0014 0.0372 -0.0612 -0.0031 -0.0042 0.0075 -0.0051 -0.0163 0.0031
HG02090 HG02090 0 0 0 1 -0.0074 0.0006 0.0340 -0.0496 -0.0059 0.0028 0.0062 0.0150 -0.0050 0.0218
HG02095 HG02095 0 0 0 1 0.0320 -0.0036 -0.0004 0.0016 -0.0072 -0.0038 -0.0017 -0.0194 -0.0017 0.0084
HG02102 HG02102 0 0 0 1 -0.0138 -0.0067 0.0474 -0.0805 0.0004 -0.0051 0.0019 0.0030 -0.0045 0.0308
HG02104 HG02104 0 0 0 1 -0.0149 -0.0086 0.0480 -0.0885 -0.0009 -0.0112 -0.0010 -0.0044 -0.0055 0.0069
HG02105 HG02105 0 0 0 1 -0.0166 -0.0103 0.0513 -0.0912 -0.0112 -0.0150 0.0037 0.0017 -0.0048 0.0188
HG02107 HG02107 0 0 0 1 0.0336 -0.0042 0.0014 -0.0025 -0.0092 -0.0010 0.0016 -0.0096 -0.0006 0.0134
HG02108 HG02108 0 0 0 1 0.0278 0.0021 -0.0021 0.0028 -0.0047 -0.0065 -0.0003 -0.0122 0.0001 -0.0136
HG02111 HG02111 0 0 0 1 0.0313 -0.0044 0.0010 0.0046 0.0002 -0.0069 -0.0005 -0.0320 0.0029 -0.0063
HG02113 HG02113 0 0 0 1 -0.0164 -0.0325 0.0036 0.0148 -0.0410 -0.0105 0.0010 -0.0009 0.0018 -0.0006
HG02116 HG02116 0 0 0 1 -0.0161 -0.0318 0.0037 0.0144 -0.0316 -0.0080 -0.0091 0.0065 -0.0038 -0.0117
HG02121 HG02121 0 0 0 1 -0.0158 -0.0326 0.0011 0.0131 -0.0432 0.0016 0.0102 0.0002 0.0011 -0.0181
HG02122 HG02122 0 0 0 1 -0.0159 -0.0332 0.0058 0.0139 -0.0200 0.0053 0.0003 -0.0003 0.0039 0.0140
HG02127 HG02127 0 0 0 1 -0.0159 -0.0332 0.0016 0.0160 -0.0476 -0.0083 0.0071 0.0081 0.0145 -0.0056
HG02128 HG02128 0 0 0 1 -0.0160 -0.0322 0.0016 0.0155 -0.0456 -0.0040 -0.0003 0.0095 -0.0104 -0.0023
HG02130 HG02130 0 0 0 1 -0.0165 -0.0326 0.0002 0.0139 -0.0412 -0.0059 0.0015 -0.0042 -0.0094 -0.0134
HG02131 HG02131 0 0 0 1 -0.0160 -0.0296 -0.0037 0.0107 -0.0320 -0.0093 0.0021 0.0014 0.0034 -0.0145
HG02133 HG02133 0 0 0 1 -0.0155 -0.0329 -0.0010 0.0162 -0.0417 -0.0104 -0.0025 0.0052 -0.0058 -0.0126
HG02134 HG02134 0 0 0 1 -0.0157 -0.0332 0.0034 0.0156 -0.0440 -0.0134 0.0064 0.0091 -0.0086 0.0013
HG02136 HG02136 0 0 0 1 -0.0156 -0.0320 -0.0002 0.0152 -0.0339 -0.0177 -0.0124 0.0020 0.0160 -0.0130
HG02137 HG02137 0 0 0 1 -0.0170 -0.0323 0.0016 0.0163 -0.0346 -0.0086 -0.0015 0.0033 -0.0070 0.0016
HG02138 HG02138 0 0 0 1 -0.0166 -0.0316 -0.0004 0.0148 -0.0377 -0.0103 -0.0038 -0.0084 -0.0181 -0.0182
HG02139 HG02139 0 0 0 1 -0.0159 -0.0324 0.0013 0.0166 -0.0422 -0.0085 0.0105 -0.0025 0.0032 -0.0159
HG02140 HG02140 0 0 0 1 -0.0160 -0.0335 0.0038 0.0145 -0.0351 -0.0140 0.0025 -0.0091 0.0047 -0.0046
HG02141 HG02141 0 0 0 1 -0.0162 -0.0326 0.0038 0.0172 -0.0368 -0.0078 0.0047 0.0037 0.0027 -0.0309
HG02142 HG02142 0 0 0 1 -0.0158 -0.0269 0.0047 0.0139 -0.0289 0.0019 -0.0046 -0.0088 -0.0106 -0.0166
HG02143 HG02143 0 0 0 1 0.0269 0.0009 0.0017 0.0033 -0.0011 -0.0028 -0.0069 -0.0113 -0.0205 -0.0057
HG02144 HG02144 0 0 0 1 0.0327 -0.0041 0.0022 0.0023 -0.0049 -0.0083 -0.0045 -0.0119 -0.0021 0.0001
HG02146 HG02146 0 0 0 1 -0.0156 -0.0083 0.0505 -0.0853 -0.0085 -0.0175 -0.0019 -0.0021 -0.0005 0.0470
HG02147 HG02147 0 0 0 1 -0.0155 -0.0091 0.0533 -0.0873 -0.0042 -0.0190 0.0066 -0.0055 -0.0026 0.0285
HG02150 HG02150 0 0 0 1 -0.0160 -0.0108 0.0516 -0.0929 0.0055 -0.0204 0.0037 -0.0053 -0.0082 0.0301
HG02151 HG02151 0 0 0 1 -0.0152 -0.0333 0.0020 0.0156 -0.0503 -0.0118 -0.0047 -0.0079 0.0158 -0.0217
HG02152 HG02152 0 0 0 1 -0.0169 -0.0340 0.0034 0.0133 -0.0583 -0.0111 -0.0024 -0.0133 -0.0040 -0.0121
HG02153 HG02153 0 0 0 1 -0.0157 -0.0342 0.0026 0.0133 -0.0529 -0.0150 -0.0055 -0.0045 0.0005 -0.0094
HG02154 HG02154 0 0 0 1 -0.0164 -0.0340 0.0040 0.0185 -0.0524 0.0003 0.0061 -0.0018 0.0166 0.0009
HG02155 HG02155 0 0 0 1 -0.0162 -0.0342 0.0034 0.0153 -0.0490 -0.0117 0.0037 0.0065 0.0027 -0.0184
HG02156 HG02156 0 0 0 1 -0.0163 -0.0334 0.0013 0.0162 -0.0429 -0.0188 0.0049 0.0022 0.0072 -0.0124
HG02164 HG02164 0 0 0 1 -0.0166 -0.0338 0.0015 0.0162 -0.0473 -0.0151 0.0032 -0.0082 0.0101 -0.0170
HG02165 HG02165 0 0 0 1 -0.0159 -0.0323 0.0035 0.0159 -0.0446 -0.0055 0.0024 -0.0086 0.0272 -0.0168
HG02166 HG02166 0 0 0 1 -0.0167 -0.0347 0.0043 0.0172 -0.0517 -0.0094 0.0008 -0.0144 0.0127 -0.0058
HG02178 HG02178 0 0 0 1 -0.0160 -0.0331 0.0018 0.0183 -0.0526 -0.0084 -0.0070 -0.0124 0.0041 -0.0131
HG02180 HG02180 0 0 0 1 -0.0159 -0.0349 0.0006 0.0185 -0.0534 -0.0126 -0.0041 -0.0024 0.0011 -0.0300
HG02181 HG02181 0 0 0 1 -0.0155 -0.0342 0.0036 0.0153 -0.0511 -0.0104 -0.0030 0.0048 0.0117 0.0026
HG02182 HG02182 0 0 0 1 -0.0158 -0.0338 0.0023 0.0174 -0.0560 -0.0165 -0.0055 0.0010 0.0223 -0.0163
HG02184 HG02184 0 0 0 1 -0.0160 -0.0334 0.0048 0.0165 -0.0479 -0.0107 0.0013 0.0049 0.0020 -0.0033
HG02185 HG02185 0 0 0 1 -0.0163 -0.0330 0.0059 0.0166 -0.0512 -0.0033 0.0027 -0.0048 -0.0022 -0.0040
HG02186 HG02186 0 0 0 1 -0.0161 -0.0334 0.0038 0.0198 -0.0479 -0.0054 0.0006 0.0023 0.0022 -0.0193
HG02187 HG02187 0 0 0 1 -0.0160 -0.0335 0.0037 0.0151 -0.0537 -0.0132 -0.0025 0.0041 -0.0004 -0.0141
HG02188 HG02188 0 0 0 1 -0.0163 -0.0347 0.0015 0.0175 -0.0468 -0.0157 -0.0026 0.0015 0.0098 -0.0122
HG02190 HG02190 0 0 0 1 -0.0157 -0.0337 0.0018 0.0193 -0.0453 -0.0115 0.0072 0.0017 -0.0041 -0.0042
HG02215 HG02215 0 0 0 1 -0.0106 0.0274 0.0092 0.0204 -0.0021 -0.0139 0.0052 0.0031 -0.0085 0.0264
HG02219 HG02219 0 0 0 1 -0.0101 0.0282 0.0117 0.0180 -0.0059 0.0263 0.0038 0.0014 0.0022 0.0116
HG02220 HG02220 0 0 0 1 -0.0101 0.0280 0.0092 0.0191 0.0028 0.0192 -0.0054 -0.0129 0.0029 -0.0162
HG02221 HG02221 0 0 0 1 -0.0099 0.0270 0.0115 0.0237 -0.0046 0.0292 0.0084 -0.0047 0.0017 -0.0060
HG02223 HG02223 0 0 0 1 -0.0103 0.0268 0.0098 0.0178 -0.0051 0.0205 0.0018 0.0016 -0.0055 0.0180
HG02224 HG02224 0 0 0 1 -0.0099 0.0286 0.0113 0.0180 0.0013 0.0173 -0.0038 -0.0069 -0.0014 0.0102
HG02230 HG02230 0 0 0 1 -0.0110 0.0294 0.0117 0.0205 -0.0013 0.0234 0.0040 0.0003 0.0033 0.0187
HG02231 HG02231 0 0 0 1 -0.0104 0.0292 0.0132 0.0194 0.0052 0.0187 0.0019 0.0005 -0.0035 -0.0019
HG02232 HG02232 0 0 0 1 -0.0095 0.0272 0.0132 0.0186 -0.0102 0.0280 0.0004 0.0153 0.0173 -0.0036
HG02233 HG02233 0 0 0 1 -0.0095 0.0270 0.0091 0.0208 -0.0059 0.0259 -0.0007 -0.0059 0.0091 -0.0016
HG02235 HG02235 0 0 0 1 -0.0103 0.0275 0.0080 0.0194 -0.0077 0.0252 -0.0037 -0.0079 -0.0078 -0.0099
HG02236 HG02236 0 0 0 1 -0.0100 0.0275 0.0088 0.0202 -0.0026 0.0220 0.0006 -0.0002 0.0082 0.0223
HG02238 HG02238 0 0 0 1 -0.0089 0.0284 0.0112 0.0179 -0.0060 0.0281 0.0074 -0.0009 0.0122 -0.0089
HG02239 HG02239 0 0 0 1 -0.0093 0.0265 0.0089 0.0143 -0.0052 0.0284 0.0035 -0.0047 0.0063 -0.0144
HG02250 HG02250 0 0 0 1 -0.0159 -0.0331 0.0032 0.0162 -0.0478 -0.0050 -0.0037 -0.0053 -0.0085 -0.0119
HG02252 HG02252 0 0 0 1 -0.0128 -0.0006 0.0385 -0.0593 -0.0024 -0.0056 -0.0018 0.0041 0.0113 0.0243
HG02253 HG02253 0 0 0 1 -0.0138 0.0056 0.0338 -0.0479 0.0018 -0.0011 0.0052 0.0004 0.0177 0.0111
HG02255 HG02255 0 0 0 1 0.0325 -0.0030 -0.0003 0.0010 -0.0061 -0.0026 -0.0134 -0.0186 0.0064 0.0038
HG02256 HG02256 0 0 0 1 0.0245 0.0015 0.0025 0.0002 -0.0042 -0.0014 -0.0181 -0.0148 0.0165 0.0045
HG02259 HG02259 0 0 0 1 -0.0162 -0.0125 0.0512 -0.0942 -0.0026 -0.0216 0.0015 -0.0049 -0.0093 0.0214
HG02260 HG02260 0 0 0 1 -0.0143 -0.0057 0.0509 -0.0776 -0.0113 -0.0105 0.0070 0.0050 0.0015 0.0307
HG02262 HG02262 0 0 0 1 -0.0153 -0.0038 0.0458 -0.0732 -0.0109 -0.0031 -0.0079 -0.0045 -0.0118 0.0121
HG02265 HG02265 0 0 0 1 -0.0156 -0.0096 0.0528 -0.0913 -0.0090 -0.0174 -0.0070 0.0014 -0.0065 0.0225
HG02266 HG02266 0 0 0 1 -0.0138 -0.0115 0.0502 -0.0916 -0.0051 -0.0093 0.0056 -0.0067 0.0053 -0.0110
HG02271 HG02271 0 0 0 1 -0.0161 -0.0120 0.0519 -0.0951 -0.0047 -0.0154 0.0050 -0.0069 -0.0066 0.0516
HG02272 HG02272 0 0 0 1 -0.0161 -0.0128 0.0566 -0.1024 -0.0067 -0.0232 0.0033 -0.0028 -0.0098 0.0455
HG02274 HG02274 0 0 0 1 -0.0023 -0.0034 0.0348 -0.0563 -0.0069 -0.0113 -0.0006 -0.0180 0.0076 0.0224
HG02275 HG02275 0 0 0 1 -0.0160 -0.0107 0.0531 -0.0925 -0.0064 -0.0206 -0.0062 0.0001 -0.0161 0.0238
HG02277 HG02277 0 0 0 1 -0.0142 0.0011 0.0386 -0.0623 -0.0073 -0.0034 0.0000 -0.0065 0.0004 0.0062
HG02278 HG02278 0 0 0 1 -0.0153 -0.0090 0.0502 -0.0840 -0.0052 -0.0109 -0.0025 0.0098 0.0002 0.0116
HG02281 HG02281 0 0 0 1 0.0345 -0.0038 0.0005 0.0008 0.0045 -0.0095 -0.0138 -0.0260 -0.0014 -0.0177
HG02282 HG02282 0 0 0 1 0.0266 0.0024 0.0008 0.0015 0.0107 -0.0086 -0.0033 -0.0118 0.0172 0.0206
HG02283 HG02283 0 0 0 1 0.0269 0.0008 0.0015 0.0020 -0.0019 0.0024 -0.0041 -0.0227 -0.0210 -0.0053
HG02284 HG02284 0 0 0 1 0.0278 0.0006 0.0005 0.0047 0.0020 0.0014 0.0082 -0.0174 -0.0053 0.0055
HG02285 HG02285 0 0 0 1 -0.0144 -0.0047 0.0457 -0.0724 -0.0019 -0.0004 0.0057 -0.0080 -0.0021 0.0437
HG02286 HG02286 0 0 0 1 -0.0139 -0.0024 0.0426 -0.0681 -0.0037 -0.0029 -0.0025 0.0020 0.0084 0.0362
HG02291 HG02291 0 0 0 1 -0.0152 -0.0115 0.0526 -0.0955 -0.0023 -0.0042 0.0015 0.0086 -0.0033 0.0314
HG02292 HG02292 0 0 0 1 -0.0161 -0.0069 0.0491 -0.0822 -0.0098 -0.0148 -0.0027 -0.0048 0.0020 0.0339
HG02298 HG02298 0 0 0 1 -0.0129 0.0014 0.0377 -0.0517 -0.0119 0.0008 0.0073 0.0017 -0.0092 0.0117
HG02299 HG02299 0 0 0 1 -0.0155 -0.0069 0.0486 -0.0818 -0.0061 -0.0109 -0.0038 0.0002 -0.0042 0.0233
HG02301 HG02301 0 0 0 1 -0.0155 -0.0047 0.0458 -0.0797 0.0024 -0.0078 -0.0074 0.0019 -0.0025 0.0228
HG02304 HG02304 0 0 0 1 -0.0126 -0.0069 0.0423 -0.0718 -0.0117 -0.0085 0.0025 0.0035 0.0061 0.0142
HG02307 HG02307 0 0 0 1 0.0332 -0.0031 -0.0006 0.0010 0.0030 0.0022 -0.0041 -0.0202 -0.0169 -0.0041
HG02308 HG02308 0 0 0 1 0.0311 -0.0008 0.0026 0.0031 -0.0080 -0.0057 -0.0032 -0.0228 -0.0074 0.0074
HG02309 HG02309 0 0 0 1 0.0305 -0.0018 0.0008 0.0005 -0.0005 0.0061 -0.0077 -0.0115 0.0141 -0.0045
HG02312 HG02312 0 0 0 1 -0.0131 0.0016 0.0367 -0.0540 0.0021 -0.0023 0.0038 -0.0044 0.0088 0.0157
HG02314 HG02314 0 0 0 1 0.0333 -0.0024 0.0010 0.0023 0.0003 -0.0025 -0.0032 -0.0155 -0.0050 0.0044
HG02315 HG02315 0 0 0 1 0.0301 -0.0009 -0.0009 -0.0013 -0.0005 -0.0147 -0.0021 -0.0287 0.0145 0.0177
HG02317 HG02317 0 0 0 1 0.0330 -0.0035 0.0010 0.0021 0.0001 -0.0017 -0.0052 -0.0091 -0.0127 0.0048
HG02318 HG02318 0 0 0 1 0.0335 -0.0037 -0.0019 0.0019 -0.0005 -0.0034 -0.0073 -0.0242 -0.0111 -0.0100
HG02322 HG02322 0 0 0 1 0.0298 -0.0010 0.0018 0.0034 -0.0078 -0.0121 -0.0126 -0.0292 -0.0005 -0.0029
HG02323 HG02323 0 0 0 1 0.0328 -0.0042 0.0023 0.0019 0.0074 -0.0059 -0.0062 -0.0233 -0.0178 0.0058
HG02325 HG02325 0 0 0 1 0.0338 -0.0054 -0.0009 0.0022 -0.0038 -0.0028 -0.0123 -0.0214 0.0076 0.0036
HG02330 HG02330 0 0 0 1 0.0304 -0.0015 -0.0005 0.0025 0.0036 -0.0067 -0.0031 -0.0223 -0.0157 0.0199
HG02332 HG02332 0 0 0 1 0.0312 -0.0025 0.0016 0.0029 0.0054 -0.0050 0.0049 -0.0163 -0.0024 -0.0032
HG02334 HG02334 0 0 0 1 0.0250 0.0039 0.0014 0.0029 0.0047 -0.0076 -0.0006 -0.0307 0.0054 0.0072
HG02337 HG02337 0 0 0 1 0.0298 -0.0031 -0.0008 0.0008 0.0011 0.0058 -0.0037 -0.0274 -0.0059 0.0168
HG02339 HG02339 0 0 0 1 0.0349 -0.0038 -0.0002 -0.0006 -0.0083 0.0007 0.0052 -0.0288 -0.0026 0.0087
HG02343 HG02343 0 0 0 1 0.0257 0.0023 0.0011 0.0044 0.0013 0.0031 -0.0160 -0.0373 0.0106 -0.0002
HG02345 HG02345 0 0 0 1 -0.0109 0.0015 0.0285 -0.0361 -0.0106 0.0010 -0.0074 -0.0125 -0.0042 0.0045
HG02348 HG02348 0 0 0 1 -0.0136 -0.0070 0.0467 -0.0801 -0.0117 -0.0078 -0.0072 0.0032 -0.0141 0.0175
HG02351 HG02351 0 0 0 1 -0.0168 -0.0319 0.0019 0.0176 -0.0504 -0.0104 -0.0006 -0.0096 -0.0024 -0.0279
HG02353 HG02353 0 0 0 1 -0.0163 -0.0338 0.0022 0.0156 -0.0534 -0.0131 0.0066 -0.0083 -0.0100 -0.0028
HG02355 HG02355 0 0 0 1 -0.0159 -0.0337 0.0011 0.0151 -0.0478 -0.0106 0.0023 0.0011 0.0066 -0.0271
HG02356 HG02356 0 0 0 1 -0.0160 -0.0343 0.0032 0.0196 -0.0473 -0.0086 -0.0086 0.0002 -0.0090 -0.0099
HG02360 HG02360 0 0 0 1 -0.0159 -0.0331 0.0007 0.0152 -0.0499 -0.0067 0.0006 -0.0098 0.0091 -0.0152
HG02364 HG02364 0 0 0 1 -0.0158 -0.0339 0.0027 0.0156 -0.0521 -0.0141 -0.0028 0.0019 0.0058 -0.0092
HG02367 HG02367 0 0 0 1 -0.0162 -0.0340 0.0040 0.0158 -0.0520 -0.0098 0.0003 -0.0077 0.0036 -0.0076
HG02371 HG02371 0 0 0 1 -0.0165 -0.0337 0.0020 0.0182 -0.0593 -0.0088 -0.0061 -0.0078 -0.0025 -0.0154
HG02373 HG02373 0 0 0 1 -0.0157 -0.0334 0.0018 0.0180 -0.0480 -0.0146 -0.0010 -0.0129 0.0073 0.0039
HG02374 HG02374 0 0 0 1 -0.0164 -0.0333 0.0005 0.0176 -0.0507 -0.0106 -0.0087 -0.0064 -0.0084 -0.0061
HG02375 HG02375 0 0 0 1 -0.0167 -0.0327 0.0039 0.0184 -0.0593 -0.0177 -0.0031 -0.0023 0.0040 -0.0043
HG02382 HG02382 0 0 0 1 -0.0161 -0.0333 0.0032 0.0184 -0.0527 -0.0139 -0.0089 0.0002 0.0124 -0.0071
HG02383 HG02383 0 0 0 1 -0.0164 -0.0332 -0.0006 0.0130 -0.0575 -0.0088 -0.0030 0.0054 0.0065 -0.0237
HG02384 HG02384 0 0 0 1 -0.0164 -0.0339 0.0037 0.0193 -0.0500 -0.0195 0.0027 -0.0128 0.0036 -0.0215
HG02385 HG02385 0 0 0 1 -0.0153 -0.0331 0.0047 0.0172 -0.0617 0.0017 0.0012 -0.0027 0.0021 -0.0030
HG02386 HG02386 0 0 0 1 -0.0156 -0.0326 0.0014 0.0169 -0.0428 -0.0092 -0.0033 -0.0017 0.0106 -0.0042
HG02389 HG02389 0 0 0 1 -0.0159 -0.0340 0.0026 0.0147 -0.0481 -0.0086 -0.0028 0.0072 -0.0008 -0.0078
HG02390 HG02390 0 0 0 1 -0.0164 -0.0339 0.0038 0.0169 -0.0544 -0.0093 -0.0075 -0.0015 0.0027 -0.0420
HG02391 HG02391 0 0 0 1 -0.0159 -0.0338 0.0019 0.0176 -0.0470 -0.0105 -0.0079 -0.0028 0.0031 -0.0102
HG02392 HG02392 0 0 0 1 -0.0166 -0.0332 0.0043 0.0175 -0.0497 -0.0109 -0.0043 0.0020 -0.0026 -0.0153
HG02394 HG02394 0 0 0 1 -0.0162 -0.0330 0.0029 0.0163 -0.0493 -0.0079 0.0058 -0.0020 0.0038 -0.0268
HG02395 HG02395 0 0 0 1 -0.0158 -0.0334 0.0016 0.0150 -0.0537 -0.0091 0.0052 -0.0103 0.0038 -0.0067
HG02396 HG02396 0 0 0 1 -0.0166 -0.0336 0.0025 0.0202 -0.0499 -0.0131 -0.0046 -0.0003 0.0170 -0.0147
HG02397 HG02397 0 0 0 1 -0.0169 -0.0326 0.0015 0.0152 -0.0467 -0.0018 0.0073 -0.0033 0.0058 -0.0018
HG02398 HG02398 0 0 0 1 -0.0166 -0.0341 0.0017 0.0165 -0.0515 -0.0113 -0.0054 -0.0095 0.0086 -0.0142
HG02399 HG02399 0 0 0 1 -0.0155 -0.0342 0.0011 0.0140 -0.0546 -0.0117 -0.0085 -0.0015 -0.0083 -0.0148
HG02401 HG02401 0 0 0 1 -0.0159 -0.0334 0.0051 0.0162 -0.0467 -0.0069 0.0019 -0.0003 0.0132 -0.0206
HG02402 HG02402 0 0 0 1 -0.0158 -0.0343 0.0049 0.0197 -0.0607 -0.0105 0.0095 -0.0036 0.0124 -0.0223
HG02406 HG02406 0 0 0 1 -0.0171 -0.0327 0.0017 0.0197 -0.0489 -0.0139 0.0004 -0.0086 0.0109 0.0012
HG02407 HG02407 0 0 0 1 -0.0156 -0.0332 0.0038 0.0172 -0.0464 -0.0139 -0.0047 -0.0031 0.0105 -0.0151
